ID,Name,School_ID,School,Division
5031972,Merrit Van Meter,21481,Tulane,C-USA
2048529,Erica Weiss,20717,Central Florida,C-USA
3813337,Jessica Knierim,21481,Tulane,C-USA
2842662,Joanna Lapucha,21481,Tulane,C-USA
2994873,Kathryn Warner,20836,East Carolina,C-USA
2994872,Katherine Gray,20836,East Carolina,C-USA
5372615,Jasmine Moser,20897,George Mason,Colonial (CAA)
3844499,Elizabeth Crafford,21564,William &amp; Mary,Colonial (CAA)
2770360,Nicole Dory,21564,William &amp; Mary,Colonial (CAA)
3814327,Nina Ullom,21564,William &amp; Mary,Colonial (CAA)
3838796,Summer Shepherd,20897,George Mason,Colonial (CAA)
2764966,Courtney Markow,20812,Delaware,Colonial (CAA)
3838782,Caitlin Eberly,20897,George Mason,Colonial (CAA)
4196262,Megann Kaiser,20897,George Mason,Colonial (CAA)
3804850,Alexis Gligor,20812,Delaware,Colonial (CAA)
5372614,Lindsay Horton,20897,George Mason,Colonial (CAA)
3804858,Miranda Reinson,20812,Delaware,Colonial (CAA)
5469291,Heather Kirwan,21472,Towson,Colonial (CAA)
3799806,Megan Deckert,21472,Towson,Colonial (CAA)
1679885,Bethany Buell,21364,South Dakota,Great West
3827684,Emily Grove,21364,South Dakota,Great West
5092909,Hunter Wilkes,21364,South Dakota,Great West
5092910,Madison Mills,21364,South Dakota,Great West
1679899,Megan Meyer,21364,South Dakota,Great West
3839351,Lindsey Bryant,21497,Utah Valley University,Great West
4940122,Gately Garnett,21497,Utah Valley University,Great West
5259566,Joni Warnick,21497,Utah Valley University,Great West
1747087,Claire Dishong,20784,Cornell,Heps
2765098,Kayla Zauner,20819,Detroit Mercy,Horizon
