ID,Name,School_ID,School,Division
12552924,Mitch Lipe,20583,Air Force,Mountain West (MWC)
12552923,Greg Skage,20583,Air Force,Mountain West (MWC)
14387237,Ethan Gardner,20583,Air Force,Mountain West (MWC)
14334973,Ryan Brown,20583,Air Force,Mountain West (MWC)
16513975,Gabriel Brown,21180,New Mexico,Mountain West (MWC)
17568332,Caiden Macktinger,20583,Air Force,Mountain West (MWC)
16492689,Bryson Engebretson,21595,Wyoming,Mountain West (MWC)
18174479,Mason Adams,20768,Colorado State,Mountain West (MWC)
17568329,Braeden Holcombe,20583,Air Force,Mountain West (MWC)
12552953,Tyler Gurchiek,20583,Air Force,Mountain West (MWC)
16197528,Mauricio Galindo Vega,20768,Colorado State,Mountain West (MWC)
16197486,Drew Thompson,20768,Colorado State,Mountain West (MWC)
17568331,Brian Hubbard,20583,Air Force,Mountain West (MWC)
14322645,Randy Showmaker,21140,Monmouth (NJ),Northeast (NEC)
17799869,Connor Bennett,21140,Monmouth (NJ),Northeast (NEC)
17785245,Carter Holsinger,21159,Mt St. Mary's,Northeast (NEC)
17799866,Dalton Yuest,21140,Monmouth (NJ),Northeast (NEC)
16200987,Ryan Harman,21402,St Francis U (PA),Northeast (NEC)
12554281,Chad Smiley,21140,Monmouth (NJ),Northeast (NEC)
14307034,Bryan Abel,21402,St Francis U (PA),Northeast (NEC)
17748977,Mason Jones,20681,Bryant,Northeast (NEC)
17799871,Mike Domozych,21140,Monmouth (NJ),Northeast (NEC)
17987336,Yoskar Rosas-Perez,20716,Central Connecticut,Northeast (NEC)
14322658,Derek Vander Woude,21140,Monmouth (NJ),Northeast (NEC)
10803512,Nick South,21370,Southeast Missouri State,Ohio Valley (OVC)
10803507,Tanner Teigen,21370,Southeast Missouri State,Ohio Valley (OVC)
16296583,JT Herrscher,21424,Stanford,PAC-12
14415176,Tate Curran,21490,UCLA,PAC-12
16296588,Max Manson,21424,Stanford,PAC-12
17544165,Jett Kinder,21242,Oregon,PAC-12
14386929,Max Vollmer,21242,Oregon,PAC-12
14386915,Jacob Englar,21526,Washington State,PAC-12
18109315,Lucas Tailin,21526,Washington State,PAC-12
16302990,Donald Jones,21523,Washington,PAC-12
12616085,Parker Kennedy,21523,Washington,PAC-12
17570812,Huhn Harrison,20618,Arizona State,PAC-12
17842544,J Kai Yamafuji,21242,Oregon,PAC-12
16296646,Oliver Thorner,21523,Washington,PAC-12
12977024,Dominic Gehr,20617,Arizona,PAC-12
14614436,Hakim McMorris,21484,UC Berkeley,PAC-12
16328161,Skyler Magula,21484,UC Berkeley,PAC-12
16278397,Tanner Kippes,20617,Arizona,PAC-12
14386817,Dalen Hargett,21242,Oregon,PAC-12
14447132,Seth Andres,21526,Washington State,PAC-12
16280394,Cody Teevens,21526,Washington State,PAC-12
12548719,Nicholas Marino,20683,Bucknell,Patriot
17617219,Conor Reilly,21026,Lehigh,Patriot
16204056,Louis Logsdail,21026,Lehigh,Patriot
17861355,Miguel Negrete,20683,Bucknell,Patriot
14307039,Aiden Brewer,20683,Bucknell,Patriot
17800993,Mark Sabin,21014,Lafayette,Patriot
12541043,Joseph Price,20622,Army,Patriot
12612738,Ryan Lipe,20585,Alabama,Southeastern (SEC)
17548253,Kenny Odinet,21056,LSU,Southeastern (SEC)
10880815,Cole Colozzo,21124,Mississippi,Southeastern (SEC)
12612687,Jacob Spotswood,20585,Alabama,Southeastern (SEC)
12612722,Peyton Weissmann,21124,Mississippi,Southeastern (SEC)
15236183,Karel Tilga,20900,Georgia,Southeastern (SEC)
17555065,Matthew Asplund,20625,Auburn,Southeastern (SEC)
17547729,Rhett Nelson,20619,Arkansas,Southeastern (SEC)
17552629,Miles Walden,21124,Mississippi,Southeastern (SEC)
17547717,Braedon Maddox,20619,Arkansas,Southeastern (SEC)
17561935,Ryan Roark,21124,Mississippi,Southeastern (SEC)
16347350,Tyler Brendel,20619,Arkansas,Southeastern (SEC)
16282904,Yariel Soto,21448,Tennessee,Southeastern (SEC)
16347347,Daniel Spejcher,20619,Arkansas,Southeastern (SEC)
16282563,Pierce Genereux,21124,Mississippi,Southeastern (SEC)
16282897,Peyton Davis,21448,Tennessee,Southeastern (SEC)
17552628,Ethan Robinson,21448,Tennessee,Southeastern (SEC)
16210187,Patrick Freeman,20615,Appalachian State,Southern (SoCon)
17547817,Jed Sisco,21322,Samford,Southern (SoCon)
17525806,Braden Underwood,20615,Appalachian State,Southern (SoCon)
14389272,Ty Kimberlin,21322,Samford,Southern (SoCon)
17525808,Taylor Fox,20615,Appalachian State,Southern (SoCon)
12660225,Thomas Maxey,21590,Wofford,Southern (SoCon)
16207470,McCray Kelton,21322,Samford,Southern (SoCon)
17557087,Sebastian Latorre,21590,Wofford,Southern (SoCon)
12612692,Thomas Ozburn,21322,Samford,Southern (SoCon)
16210223,Tanner Henry,21590,Wofford,Southern (SoCon)
12097594,Clayton Fritsch,21321,Sam Houston State,Southland (SLC)
14395219,Branson Ellis,21425,Stephen F. Austin,Southland (SLC)
14395334,Carter Scott,21425,Stephen F. Austin,Southland (SLC)
10916079,Chad Horstmann,21425,Stephen F. Austin,Southland (SLC)
17557298,Isaac Sadzewicz,21460,Texas State,Southland (SLC)
17656808,Kameron Aime,21090,McNeese State,Southland (SLC)
17547332,Rylan Olguin,21321,Sam Houston State,Southland (SLC)
17595957,Bryce Barbay,21321,Sam Houston State,Southland (SLC)
17845193,Sebastian Garcia,21321,Sam Houston State,Southland (SLC)
16212849,Asani Hylton,21425,Stephen F. Austin,Southland (SLC)
14395259,Lucas Van Klaveren,21462,Texas-Arlington,Southland (SLC)
12614590,Jorrdyn Dunn,21462,Texas-Arlington,Southland (SLC)
10855943,Tristan Ham,21267,Prairie View A&amp;M,Southwestern (SWAC)
14312400,Franklyn Stanislaus,28372,Arkansas-Pine Bluff,Southwestern (SWAC)
12546000,Trent Francom,21365,South Dakota State,Summit
17556175,Kaleb Allen,21240,Oral Roberts,Summit
17900073,Alex Schipper,20977,Indiana-Purdue-Fort Wayne,Summit
17545739,Kyle Rademeyer,21360,South Alabama,Sun Belt
17530526,Bradley Jelmert,20620,Arkansas State,Sun Belt
14333646,David Dolan,21360,South Alabama,Sun Belt
12095505,Noah Mumme,21360,South Alabama,Sun Belt
14434986,Cody Bullard,21202,North Texas,Sun Belt
12114334,Chandler Mixon,21049,Louisiana-Lafayette,Sun Belt
12540708,Matthew Keown,20620,Arkansas State,Sun Belt
16382533,Nick Russell,21049,Louisiana-Lafayette,Sun Belt
14399265,Brock Hottel,21202,North Texas,Sun Belt
17541652,Michael Gonzalez,21202,North Texas,Sun Belt
16282497,Kayden Cecil,20874,Florida International,Sun Belt
14395081,Cole Burgess,21050,Louisiana-Monroe,Sun Belt
17530515,Trace South,20620,Arkansas State,Sun Belt
16282716,Devon Montgomery,21545,Western Kentucky,Sun Belt
12599322,Matthew Standridge,21049,Louisiana-Lafayette,Sun Belt
12612205,Jacob Van patten,21202,North Texas,Sun Belt
10855509,Jacob Franks,21202,North Texas,Sun Belt
14387341,Jason Rotger,20874,Florida International,Sun Belt
16335795,Brylan Shirley,21360,South Alabama,Sun Belt
14308698,Declan Ritzenthaler,20668,Boston University,America East
8991839,Nick Villa,20661,Binghamton,America East
9001524,Jason Biesma,20668,Boston University,America East
14307316,Dylan DelConte,20661,Binghamton,America East
11936292,Andy Chess,21502,Vermont,America East
14307422,Casey Gribben,20661,Binghamton,America East
14309688,Sam Bonnevie,21062,Maine,America East
14309673,William Green,21062,Maine,America East
14332412,Dalton Burnham,20935,Hartford,America East
12540877,Jason Mezhibovsky,20661,Binghamton,America East
14309676,Joseph Baumann,21062,Maine,America East
9142313,Najee Taylor,20591,Albany,America East
12565964,DJ Snide,21502,Vermont,America East
14309651,Brian Genet,21176,New Hampshire,America East
12565958,Elias Lindsey,21502,Vermont,America East
10799567,Alex Parasky,21502,Vermont,America East
14332399,Daniel Miele,20935,Hartford,America East
15159831,Jamel Edwards,20591,Albany,America East
8984945,David Bell,21367,South Florida,American
14402034,Stone Baker,21367,South Florida,American
12555516,Ben Percefull,20955,Houston,American
9102951,Ian Bergere,20780,Connecticut,American
8984955,Mitchell Mueller,21367,South Florida,American
12539541,Devon McShane,20780,Connecticut,American
14308656,Tyler Hrbek,20780,Connecticut,American
12539450,Lucas Weaver,21051,Louisville,American
12614655,Seth Musselman,21367,South Florida,American
12555515,Robert Platt,20955,Houston,American
14308886,David Bausmith,21311,Rutgers,American
10808400,Jarrod Brovero,21311,Rutgers,American
706809,Michael Johnson,21051,Louisville,American
12633376,Dominic McClinton,21051,Louisville,American
14400836,Clay Moss,21051,Louisville,American
10792413,Elijah Cole,21192,North Carolina-Charlotte,Atlantic 10
10792415,Jacob Davis,21192,North Carolina-Charlotte,Atlantic 10
15159845,Gregory Potter,21288,Rhode Island,Atlantic 10
10876768,Mason Lord,21082,Massachusetts-Amherst,Atlantic 10
10792416,Robert Yardley,21192,North Carolina-Charlotte,Atlantic 10
10879751,Justin Hollis,21192,North Carolina-Charlotte,Atlantic 10
10876776,Drew Nealey,21288,Rhode Island,Atlantic 10
14312212,Jack Perry,21082,Massachusetts-Amherst,Atlantic 10
10808714,Andrew Byrne,20878,Fordham,Atlantic 10
14309176,Connor McKeown,20878,Fordham,Atlantic 10
9123670,Deakin Volz,21510,Virginia Tech,Atlantic Coast (ACC)
10879756,Sam Young,21507,Virginia,Atlantic Coast (ACC)
14402722,Cole Shea,20903,Georgia Tech,Atlantic Coast (ACC)
9147909,Drew Pedersen,21187,North Carolina,Atlantic Coast (ACC)
12617950,Jaelyn Demory,21510,Virginia Tech,Atlantic Coast (ACC)
10879432,Esteban Suarez,20831,Duke,Atlantic Coast (ACC)
14387656,Cole Rowan,20831,Duke,Atlantic Coast (ACC)
14387601,Kane Aldrich,21517,Wake Forest,Atlantic Coast (ACC)
12645946,Jacob Sobota,20831,Duke,Atlantic Coast (ACC)
11331764,Liam Dixon,21187,North Carolina,Atlantic Coast (ACC)
14415759,Chris Spiess,21078,Maryland,Atlantic Coast (ACC)
9450450,Andreas Christodoulou,21100,Miami (FL),Atlantic Coast (ACC)
10880706,Hunter Napier,20876,Florida State,Atlantic Coast (ACC)
10894393,Bailey Frederick,21187,North Carolina,Atlantic Coast (ACC)
14451386,Colin Duignan,21507,Virginia,Atlantic Coast (ACC)
14387365,David Lott,20876,Florida State,Atlantic Coast (ACC)
14394738,Sean Murphy,21510,Virginia Tech,Atlantic Coast (ACC)
14922191,John Manilli,21510,Virginia Tech,Atlantic Coast (ACC)
8995407,Brenton Rosa,21002,Kennesaw State,Atlantic Sun
14401993,Austin Thompson,21199,North Florida,Atlantic Sun
12652851,Scott Simpson,21002,Kennesaw State,Atlantic Sun
8992588,Braden Carei,20643,Belmont,Atlantic Sun
12542785,Isaac Ray,20702,Campbell,Atlantic Sun
10879487,Paris Williams,21002,Kennesaw State,Atlantic Sun
10798813,Drake Mitchell,20643,Belmont,Atlantic Sun
10802741,Adam Coulon,20972,Indiana (IN),Big 10
10880765,Rashid Coulibaly,21576,Wisconsin,Big 10
12553049,Brock Mammoser,20972,Indiana (IN),Big 10
9152405,Tyler Loontjer,21169,Nebraska,Big 10
11683560,Robert Oswald,21230,Ohio State,Big 10
10879642,Kevin Cahoy,21169,Nebraska,Big 10
14408202,Garrison Hughes,21169,Nebraska,Big 10
10879654,Spencer Powell,21169,Nebraska,Big 10
10859987,Jacob LaRocca,20966,Illinois,Big 10
12659336,Mike Herauf,21117,Minnesota,Big 10
14408213,Trevor Stephenson,21103,Michigan State,Big 10
14323428,Peyton Haack,20979,Iowa,Big 10
10875904,John Uchytil,21117,Minnesota,Big 10
10879657,Zach Podraza,21169,Nebraska,Big 10
14401367,Jack Pompe,20966,Illinois,Big 10
14408186,Jack Lint,21102,Michigan,Big 10
8984926,Nick Guerrant,21103,Michigan State,Big 10
10880764,Paul Afflitto,21576,Wisconsin,Big 10
9143424,Trent Nytes,21576,Wisconsin,Big 10
14327860,Seth Kricheff,21274,Purdue,Big 10
12621647,Jared Seay,21169,Nebraska,Big 10
14393563,Noah Swaby,21255,Penn State,Big 10
10880770,Zachary Lorbeck,21576,Wisconsin,Big 10
14327906,Garrett Lee,21274,Purdue,Big 10
14327907,Isaiah Martin,21274,Purdue,Big 10
7769449,Zachery Bradford,20996,Kansas,Big 12
14395200,KC Lightfoot,20641,Baylor,Big 12
9119088,Brandon Bray,21461,Texas Tech,Big 12
10873654,Drew McMichael,21461,Texas Tech,Big 12
12612126,Kyle Rogers,20996,Kansas,Big 12
14327793,Robin Nool,21453,Texas A&amp;M,Big 12
8429153,Carl Johansson,21453,Texas A&amp;M,Big 12
12615952,Blake Scott,21235,Oklahoma State,Big 12
9122805,Barrett Poth,21452,Texas,Big 12
12555501,Logan Freeman,21453,Texas A&amp;M,Big 12
12633837,Riley Richards,20641,Baylor,Big 12
9122816,Nicholas Meaders,21452,Texas,Big 12
15070924,Warren Miller,21452,Texas,Big 12
9027543,Nathan Hite,21453,Texas A&amp;M,Big 12
14327822,Spencer Simons,21453,Texas A&amp;M,Big 12
10804988,Chase Pennewell,20996,Kansas,Big 12
9018719,Cole Verble,21235,Oklahoma State,Big 12
13413800,Aaron Booth,20998,Kansas State,Big 12
14392575,Logan Fraley,21461,Texas Tech,Big 12
8867756,Reese Sarnowski,20641,Baylor,Big 12
14533054,Axel Hubert,21461,Texas Tech,Big 12
12553387,Jason Edwards,21128,Missouri,Big 12
12553954,Hootie Hurley,21235,Oklahoma State,Big 12
9110483,Simone Fassina,20998,Kansas State,Big 12
14321851,Josh Farmer,20765,Colorado,Big 12
15248807,Wyatt Rhoads,20765,Colorado,Big 12
9308403,Max Estill,20998,Kansas State,Big 12
11531630,William Edmonds,21235,Oklahoma State,Big 12
14396906,Jake Dyer,21235,Oklahoma State,Big 12
10840992,Thomas Conboy,21505,Villanova,Big East
8984774,William Eggers,21072,Marquette,Big East
12536917,Cameron Jemison,21072,Marquette,Big East
12536943,Joseph Keys,21072,Marquette,Big East
14399663,James Keys,21505,Villanova,Big East
8987678,Larry Still,20848,Eastern Washington,Big Sky
12613578,Wyatt Thompson-Siporen,21142,Montana State,Big Sky
14419667,Bailey Aiello,20848,Eastern Washington,Big Sky
9215348,Brendan Shelley,21533,Weber State,Big Sky
9109710,Luke Middelstadt,21142,Montana State,Big Sky
14387062,Antonio Chavez,20965,Idaho State,Big Sky
12687339,Braden Masanga,21266,Portland State,Big Sky
8987704,Charlie Bush,21141,Montana,Big Sky
8987774,Keaton Pace,21533,Weber State,Big Sky
8987665,Aaron Pullin,20848,Eastern Washington,Big Sky
14401936,Andrew Fowler,21314,Sacramento State,Big Sky
13140290,Quan Phun,21314,Sacramento State,Big Sky
12569829,Liam Johnson,21205,Northern Colorado,Big Sky
14312661,Henry Adams,21142,Montana State,Big Sky
9153743,Donte Robinson,21266,Portland State,Big Sky
9162047,James Rodeman,20965,Idaho State,Big Sky
10801255,Brendan Thurber-Blaser,21141,Montana,Big Sky
14398075,Aidan Diggs,21141,Montana,Big Sky
14304841,Jacob Watts,21533,Weber State,Big Sky
14738996,Hunter Pace,21533,Weber State,Big Sky
12635140,Griffen Johnson,21266,Portland State,Big Sky
10874323,Josh Riley,21141,Montana,Big Sky
10896413,Andrew Stich,21314,Sacramento State,Big Sky
12635195,Will Wagner V,21314,Sacramento State,Big Sky
14430618,Parker Linhart-Wubbena,20848,Eastern Washington,Big Sky
12566453,Race Treat,20848,Eastern Washington,Big Sky
12566457,Quintin Porterfield,20848,Eastern Washington,Big Sky
14400894,Anders Janes,21033,Liberty,Big South
10897603,Carter Clasper,20945,High Point,Big South
11429572,Reilly Stroot,21033,Liberty,Big South
10791661,Jordan McClung,20945,High Point,Big South
10791668,Zane Griffith,20945,High Point,Big South
14311278,Pablo Romero,20945,High Point,Big South
12635058,Griffin Kowal,21513,VMI,Big South
9123686,Andrew Arlint,21513,VMI,Big South
12633711,Gabriel Stainback,20945,High Point,Big South
8990406,Joey Jennings,21575,Winthrop,Big South
14695943,Dominic Ruettiger,20755,Coastal Carolina,Big South
14400901,Ryan Fox,21033,Liberty,Big South
14401979,Ryver Morrow,20755,Coastal Carolina,Big South
14922194,Daniel Walsh,21513,VMI,Big South
10935027,Cameron Carpentier,20945,High Point,Big South
9127127,Brad Kanney,20945,High Point,Big South
12001867,Stephen Binkley,20945,High Point,Big South
10791660,John Singleton,20945,High Point,Big South
12821428,Jered Espanola,21485,UC Davis,Big West
14417511,Christian Mueller,21044,Long Beach State,Big West
14669627,Kevin Ward,20694,Cal Poly SLO,Big West
14594520,Kyle Beck,20790,CS Fullerton,Big West
9220565,Drake Foote,21485,UC Davis,Big West
14669579,Adam Gockel,20694,Cal Poly SLO,Big West
11875885,Matt Hunt,20694,Cal Poly SLO,Big West
12647467,Michael Magula,21044,Long Beach State,Big West
14594518,Ernesto Collazo,20790,CS Fullerton,Big West
12821439,Lorenzo Sison,20694,Cal Poly SLO,Big West
14594525,Thomas Slakey,20790,CS Fullerton,Big West
12837554,Chris Aichinger,21489,UC Santa Barbara,Big West
14669610,Christian Valles,20694,Cal Poly SLO,Big West
11211394,Aidan Olvera,21487,UC Riverside,Big West
12898924,Ryan Polakiewicz,20790,CS Fullerton,Big West
14744950,Spencer Eley,21044,Long Beach State,Big West
14669592,Logan Flores,21489,UC Santa Barbara,Big West
14712572,Giovanni Giordani,21489,UC Santa Barbara,Big West
7762844,Herman Day,21044,Long Beach State,Big West
14669607,Zachary Wilson,21489,UC Santa Barbara,Big West
9359043,Tyler Nelson,21489,UC Santa Barbara,Big West
12986637,Noah Metzdorff,20790,CS Fullerton,Big West
9168414,Jonathan Broadhead,21044,Long Beach State,Big West
12837654,Devon Alvarado,21044,Long Beach State,Big West
